"";"low_1";"low_2";"low_3";"medium_1";"medium_2";"medium_3";"elevated_1";"elevated_2";"elevated_3";"clust"
"AT5G58290.1";-0,0800735907814142;-0,651917814821754;-0,530211220842633;2,50803239924112;0,22314647162409;0,183864875707352;-0,543578482899312;-0,592912657828124;-0,516349979399328;"3"
"AT5G59310.1";1,07030504121173;1,17592169531085;0,382065898383955;0,291570241654821;0,493030611934442;-0,0192781663050525;-1,14298752194086;-0,364349487755505;-1,88627831249439;"4"
"AT5G61780.1";0,243080618667018;-0,965221854688328;0,796624178101987;0,556399461290429;1,54497727103604;0,74386399454844;-0,64038162493276;-0,897812561729972;-1,38152948229285;"3"
"AT5G63030.1";-0,281648604227608;-0,46164758154384;0,487622223054234;0,469198297372137;0,398983921659046;1,99072741203484;-1,12196662097163;-1,36174691561754;-0,119522131759632;"3"
"AT5G63800.1";1,15793788231865;0,472207266918715;1,53188124000067;0,55563790034644;-0,119324205479456;-0,339652453189065;-1,21853054741919;-1,2265577602642;-0,813599323232556;"4"
"AT5G64570.1";0,230376228032068;0,594232809660266;1,24900751504401;-1,83134286789993;-1,19156164781123;-0,26115778409252;-0,134494176466721;1,03950862311521;0,305431300418854;"2"
"AT5G66190.1";-0,924205109867838;-1,14478769161207;-0,991178222554545;-0,328310787938654;-0,434788725849989;0,26716267853507;1,53602545235953;1,21610675743774;0,803975649490745;"1"
"AT5G66570.1";-1,01844106468644;-1,36986602538921;-1,34523162099202;0,601114731699501;0,281797541301676;0,0950835520092581;0,690328988741283;0,702683650158645;1,3625302471573;"1"
"AT5G66590.1";0,281373228457546;1,48641418370538;0,703920594389205;0,0861158667512841;1,06133825929574;-0,586136532567292;-0,597566884960109;-0,761839490786281;-1,67361922428548;"4"
"AT5G66760.1";1,83768804671758;0,948226050924543;0,771658006006246;-0,459368061096884;-1,19872134603088;-0,546015372356443;-0,0790567930935868;-1,06377189329951;-0,210638637771062;"4"
"ATCG00120.1";-1,35731063658795;-1,48564127691739;-0,37095886108536;0,720324612571898;-0,712849999568064;1,04234520029392;0,741917129769243;0,448664604792044;0,973509226731667;"1"
"ATCG00480.1";0,0812989635454656;-0,885807658719653;-1,69884154101048;-0,31800083123732;-0,772924924265477;0,368512755876823;1,1852477034678;0,991364575685277;1,04915095665756;"1"
