"";"low_1";"low_2";"low_3";"medium_1";"medium_2";"medium_3";"elevated_1";"elevated_2";"elevated_3";"clust"
"Tryptophan";1,2669858559939;1,08583835475388;1,49006843417954;-0,42751170682612;-0,267331003112237;-0,344378881837671;-0,908617814050361;-0,921360715770832;-0,97369252333011;"1"
"beta.Sitosterol";0,316650219916704;-0,0282979795933382;1,10245975144119;-0,00135883642892248;0,412870917247954;1,4163412027384;-1,84397414389283;-0,971862014228132;-0,402829117201009;"2"
"gamma.Tocopherol";-1,16385784496556;-1,41203592749407;-1,1969423777079;0,412073100782655;0,162670662634386;0,432205802376396;1,03995462531088;0,499012429072721;1,2269195299905;"3"
"Eicosanoate";1,11763362550936;1,25252200527804;1,4614117595539;-0,668781313567838;-0,358806238286125;-0,130533833829651;-0,99983175803475;-0,67378248858819;-0,99983175803475;"1"
"Heptadecanoate";0,78212338119396;1,24293482267509;1,5070080297229;-1,12160000857924;-0,76236776199029;0,273152390048843;-0,446393108764192;-0,306354667959955;-1,16850307634711;"1"
"Stearic.acid";0,0720073032043472;1,42695101617166;1,8410697212307;-0,894787354103206;-0,719706566169752;0,0558606846575398;-0,894787354103206;-0,279497642361077;-0,60710980852701;"1"
"Tetracosanoate";0,845252241990666;0,768898561139331;1,70219063134813;-1,3406719075489;-0,689071405211843;0,0700035219663273;-0,898448173163686;0,322107546647244;-0,78026101716727;"1"
"Quercitrin";1,06679472917571;0,892005769587239;0,956080133074347;-0,0343489142451599;0,418033634528375;0,476162311326848;-1,25824255448245;-1,25824255448245;-1,25824255448245;"1"
"X4MTB";-1,00710929491072;-0,918404411042675;-0,999249154361227;-0,2866702441705;-0,373276972803616;-0,188088370064397;0,957100168185812;1,46595868924739;1,34973958991993;"4"
"X5..methylthio.pentanenitrile";-1,09286777017433;-0,842817980144488;-1,2993944849546;0,482729574791394;0,297536825765969;-0,0568840201346226;1,88367330561331;-0,0962605159819566;0,724285065219334;"3"
"X5MTP";-1,01830587952219;-0,882516246870343;-1,05664052321051;-0,312502679248169;-0,466078660245617;0,0352243841963363;0,903999879455549;1,506310151785;1,29050957365995;"4"
"X6MTH";-1,09723931056527;-0,966627425229602;-1,0652581125329;-0,154873250473135;-0,363849537662191;0,0675781909725638;0,792919892799171;1,55585172804016;1,2314978246512;"4"
"X7MTH";-1,12300302376161;-0,924547546030778;-1,08989541313328;-0,140177448623875;-0,33655508093779;0,0270762507544885;0,827944052138149;1,56744009457604;1,19171811501867;"4"
"X8MTO";-1,32653108630525;-0,951709593356081;-1,2772450152481;0,162998891213305;-0,0742253786774296;0,481650775619428;0,520273875463679;1,48819651219018;0,976591019100271;"4"
"BenzoylGlucosinolate.3Breakdown";0,868716895969307;0,793991971471376;1,12049297026944;0,390698131526239;0,413364429631238;0,236312425964886;-1,00882452774881;-1,42861630377666;-1,38613599330702;"1"
"BenzoylX.Glucosinolate.3";-1,45615720252587;-0,998979186654292;-1,35541947542064;0,528609572172466;0,350525762604679;1,29198228287126;0,33816193280854;0,727957969675547;0,573318344468311;"3"
"Nonanenitrile.9.methylthio";1,09125137098215;0,973665797056841;1,2913592456624;0,165892721392425;0,155135267999271;-0,273335693780952;-0,773152572590241;-1,38202352681269;-1,24879260990921;"1"
"Sulfite";-1,18105578349519;-0,638437576643333;-1,18105578349519;-0,47035364244451;-0,00742478438781268;-0,180261136942739;1,07715247225608;1,45904252583607;1,12239370931662;"4"
"U2609.4.361";-1,38086647233116;-1,181043282592;-1,30476715560487;0,363365604484785;0,227408400804782;0,92565193220189;0,543982948424943;1,02172372618991;0,78454429842172;"3"
"U3122.4.202.I3M.";-1,26914988238127;-1,06943226141384;-1,20504975597253;0,00496754377238024;-0,0537942389074163;0,292298097925327;0,958809302132724;1,32033126652888;1,02101992831575;"4"
"UGlucosinolate140.1";-0,689237698340382;-0,689237698340382;-0,689237698340382;-0,665600628374679;-0,689237698340382;-0,535490569765624;1,00925692494725;1,43100469498414;1,51778037157044;"4"
"UGlucosinolatebreakdown140.4";-1,14749789408436;-1,10424682988677;-0,626334553824085;-0,0871943960058729;-0,0125644785830838;-0,298417640566515;2,05381179318627;0,542479060922099;0,679964938842315;"3"
"H2SO4";-1,34383514232988;-1,14848085411216;-1,07140383190727;0,491076906902796;-0,141799766515805;1,10554870733926;0,940234683284487;0,00262203994487585;1,16603725739371;"3"
"Fumarate";0,0941586080014618;-0,160239148649881;0,212316938220162;0,311970024688741;0,834415726332785;1,88871425290913;-0,719880547358442;-1,30803315429261;-1,15342269985135;"2"
"Galactonate";-1,25501042202729;-1,3813031745978;-0,736428569400609;1,12248051906889;1,02234186714673;0,373045759547626;1,20816261878978;-0,240876162568127;-0,112412435959216;"3"
"Gluconate";-1,6989183891534;-1,0388147634016;-0,452329658640693;0,382248325077242;0,958876009697189;1,37984710845166;0,879517057932013;-0,16896254245996;-0,241463147502459;"3"
